age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score
57,Male,0,4,0,Organic,medium,5,127.51,26.19285714285714,0.119047619047619,40.12,19.33333333333333,5.989999999999999,17.97,0.3093475641246342,0.0714285714285714,0,Q3,Mid-Low,2024-11,2025-11,0,0,Recent,0,0,1,0.3557692307692307
64,Other,10,1,1,Partnership,high,10,215.35,24.938333333333333,0.1333333333333333,55.61,14.1075,0.6800000000000007,2.720000000000003,0.0466312360706326,0.0666666666666666,0,Q4,Mid-Low,2023-12,2025-12,0,0,Recent,1,0,1,0.6063034188034189
27,Male,2,79,1,Ads,medium,7,182.42,26.24210526315789,0.1403508771929824,72.4,18.75,4.634,23.17,0.2424400962645181,0.087719298245614,1,Q4,Mid-High,2025-03,2025-12,1,1,Inactive,1,1,0,0.6073717948717948
39,Male,4,2,0,Organic,medium,7,114.51,25.169565217391305,0.0869565217391304,45.150000000000006,13.3625,2.1525,8.61,0.1601562499999999,0.0869565217391304,0,Q2,Mid-Low,2023-04,2025-11,0,0,Recent,0,0,1,0.4770299145299145
52,Male,5,31,0,Partnership,low,5,106.25,28.311627906976742,0.1860465116279069,68.13,12.973333333333334,1.885,11.31,0.1423716012084592,0.1395348837209302,1,Q2,High,2023-12,2025-12,1,1,Inactive,0,0,0,0.485042735042735
31,Female,0,0,0,Referral,high,9,189.81,22.57708333333333,0.2083333333333333,62.43000000000001,12.76,2.3549999999999995,14.129999999999995,0.1845611285266457,0.125,1,Q4,High,2023-11,2025-12,0,0,Recent,1,0,1,0.3952991452991453
21,Other,7,11,0,Referral,medium,4,165.29,25.429411764705883,0.1764705882352941,69.17,14.86,1.294,6.47,0.0855367530407192,0.0980392156862745,1,Q3,Mid-High,2023-08,2025-11,0,0,Mid-Recent,0,0,1,0.5747863247863247
20,Male,5,42,0,Ads,high,5,201.13,25.740816326530613,0.1632653061224489,59.13,15.702000000000002,3.876,19.38,0.2468475353458158,0.1020408163265306,1,Q4,Mid-High,2024-08,2025-12,1,1,Inactive,1,1,0,0.35096153846153844
38,Female,1,0,0,Referral,medium,8,163.12,25.856896551724137,0.1206896551724138,15.9,7.66,2.436666666666667,7.31,0.3149504523912107,0.0517241379310344,0,Q3,Low,2023-12,2025-12,0,0,Recent,0,0,1,0.4033119658119658
60,Other,3,11,0,Referral,high,6,158.21,24.653658536585368,0.0975609756097561,20.17,11.226666666666668,4.503333333333333,13.509999999999998,0.4011282660332541,0.073170731707317,0,Q3,Mid-Low,2024-08,2025-12,0,0,Mid-Recent,0,0,1,0.545940170940171
20,Male,0,15,0,Partnership,medium,4,55.77,21.595454545454547,0.1363636363636363,8.87,13.24,4.370000000000001,4.370000000000001,0.3300604229607251,0.0454545454545454,0,Q1,Low,2024-09,2025-12,0,0,Mid-Inactive,0,0,0,0.2702991452991453
55,Female,0,81,0,Partnership,high,5,184.6,27.393023255813954,0.0930232558139534,37.17,17.586666666666666,5.196666666666666,15.59,0.295489006823351,0.0697674418604651,0,Q4,Mid-Low,2023-06,2025-12,1,1,Inactive,1,1,0,0.34615384615384615
18,Other,5,31,0,Organic,medium,10,93.72,25.916666666666668,0.1666666666666666,23.1,10.646666666666668,2.953333333333333,8.86,0.2772215269086358,0.0833333333333333,0,Q2,Mid-Low,2024-05,2025-12,1,1,Inactive,0,0,0,0.4898504273504273
28,Male,5,20,1,Organic,low,2,95.82,25.677142857142854,0.0571428571428571,16.28,19.0,2.719999999999999,2.719999999999999,0.143157894736842,0.0285714285714285,0,Q2,Low,2024-04,2025-12,1,0,Mid-Inactive,0,0,0,0.39529914529914534
43,Male,7,99,1,Partnership,medium,4,133.02,28.626829268292685,0.1951219512195122,61.37,11.617142857142856,2.958571428571428,20.71,0.2523148148148147,0.1707317073170731,1,Q3,High,2023-02,2025-12,1,1,Inactive,0,0,0,0.5181623931623931
59,Other,6,5,1,Ads,medium,4,110.5,25.846153846153847,0.3076923076923077,117.44,17.15777777777778,4.108888888888889,36.98,0.2394767517160989,0.2307692307692307,1,Q2,High,2023-05,2025-10,0,0,Recent,0,0,1,0.329059829059829
42,Male,2,45,0,Ads,high,9,185.78,27.095744680851062,0.0425531914893617,10.41,13.24,2.83,2.83,0.2137462235649546,0.0212765957446808,0,Q4,Low,2023-05,2025-11,1,1,Inactive,1,1,0,0.5090811965811965
55,Female,2,18,0,Partnership,medium,1,90.66,23.70833333333333,0.0416666666666666,9.93,17.0,7.07,7.07,0.4158823529411765,0.0416666666666666,0,Q2,Low,2023-05,2025-12,0,0,Mid-Inactive,0,0,0,0.3899572649572649
54,Female,2,4,0,Referral,medium,2,151.94,24.55,0.1590909090909091,25.67,12.92,4.42,13.26,0.3406113537117904,0.0681818181818181,0,Q3,Mid-Low,2024-10,2025-11,0,0,Recent,0,0,1,0.4268162393162393
29,Female,0,3,0,Partnership,medium,6,134.44,26.186956521739127,0.1956521739130435,26.5,8.67,2.1,8.399999999999999,0.2406876790830945,0.0869565217391304,0,Q3,Mid-Low,2024-06,2025-11,0,0,Recent,0,0,1,0.3450854700854701
47,Female,5,38,0,Partnership,medium,4,77.28,26.92,0.2,47.59,16.2425,4.345000000000001,17.380000000000003,0.2675080806526089,0.1333333333333333,1,Q1,High,2023-04,2025-12,1,1,Inactive,0,0,0,0.40865384615384615
36,Other,9,3,0,Referral,medium,12,135.76,24.578000000000003,0.12,64.83,15.216,2.25,11.25,0.1478706624605678,0.1,1,Q3,Mid-High,2025-08,2025-12,0,0,Recent,0,0,1,0.5288461538461539
57,Male,8,41,1,Organic,high,8,239.21,22.42622950819672,0.180327868852459,116.56,13.652222222222225,0.98,8.819999999999999,0.0703461477109586,0.1475409836065573,1,Q4,High,2025-02,2025-12,1,1,Inactive,1,1,0,0.5827991452991452
42,Other,7,41,0,Referral,low,5,126.97,26.408510638297876,0.2340425531914893,85.78,16.575,2.6183333333333336,15.71,0.1547935757217459,0.1276595744680851,1,Q3,High,2023-04,2025-12,1,1,Inactive,0,0,0,0.4326923076923077
59,Male,3,13,0,Organic,medium,7,142.8,27.565957446808508,0.1276595744680851,38.76,10.182,2.5740000000000003,12.87,0.2492736780941313,0.1063829787234042,1,Q3,Mid-High,2023-08,2025-10,0,0,Mid-Recent,0,0,1,0.5090811965811965
59,Male,0,8,0,Referral,low,8,123.65,23.93404255319149,0.2127659574468085,71.67999999999999,17.166666666666668,5.22,31.32,0.3040776699029126,0.1276595744680851,1,Q3,High,2023-03,2025-11,0,0,Mid-Recent,0,0,1,0.5438034188034188
34,Female,0,43,1,Referral,medium,6,106.0,25.47142857142857,0.0857142857142857,6.63,12.0,5.37,5.37,0.4475,0.0285714285714285,0,Q2,Low,2024-05,2025-12,1,1,Inactive,0,0,0,0.22863247863247863
18,Male,0,0,0,Ads,medium,2,67.49000000000001,27.268181818181816,0.1818181818181818,32.64,17.14,0.92,1.84,0.0533642691415313,0.0909090909090909,1,Q1,Mid-High,2025-01,2025-11,0,0,Recent,0,0,1,0.3536324786324786
35,Female,2,19,0,Partnership,medium,2,85.52,23.87333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2025-05,2025-12,0,0,Mid-Inactive,0,0,0,0.3878205128205128
31,Male,5,8,0,Partnership,medium,4,135.72,24.28048780487805,0.2439024390243902,96.29,16.21857142857143,2.585714285714286,18.1,0.1582306145642102,0.1707317073170731,1,Q3,High,2023-10,2025-10,0,0,Mid-Recent,0,0,1,0.25427350427350426
45,Female,1,32,1,Ads,low,3,128.71,24.30652173913043,0.0869565217391304,16.259999999999998,10.66,2.6900000000000004,5.380000000000001,0.2486136783733826,0.0434782608695652,0,Q3,Low,2024-07,2025-12,1,1,Inactive,0,0,0,0.33814102564102566
60,Male,5,85,0,Organic,high,12,296.76,25.57638888888889,0.1388888888888889,62.010000000000005,14.044285714285715,5.185714285714285,36.3,0.369240158681721,0.0972222222222222,1,Q4,Mid-High,2024-04,2025-12,1,1,Inactive,1,1,0,0.5325854700854701
19,Other,6,41,0,Ads,medium,3,124.01,26.402564102564103,0.2307692307692307,88.5,18.361666666666668,3.611666666666666,21.669999999999995,0.1966960152491603,0.1538461538461538,1,Q3,High,2023-10,2025-10,1,1,Inactive,0,0,0,0.5443376068376068
18,Other,7,80,0,Partnership,low,4,136.73,24.03703703703704,0.1296296296296296,27.68,14.586666666666666,5.36,16.080000000000002,0.3674588665447897,0.0555555555555555,0,Q3,Low,2023-06,2025-12,1,1,Inactive,0,0,0,0.6014957264957265
36,Female,3,18,0,Organic,high,4,88.54,26.941666666666663,0.1666666666666666,27.85,17.5,3.575,7.15,0.2042857142857143,0.0833333333333333,0,Q1,Mid-Low,2025-07,2025-12,0,0,Mid-Inactive,0,0,0,0.36912393162393164
28,Female,1,17,0,Ads,medium,2,36.48,21.93636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-09,2025-11,0,0,Mid-Inactive,0,0,0,0.29967948717948717
44,Male,1,41,0,Organic,medium,2,135.32,26.41428571428572,0.1666666666666666,50.93,18.093333333333334,1.7099999999999995,5.129999999999999,0.0915090973956475,0.0714285714285714,0,Q3,Mid-Low,2023-05,2025-12,1,1,Inactive,0,0,0,0.4668803418803419
27,Other,3,13,0,Partnership,medium,5,63.67,22.830434782608695,0.1304347826086956,23.31,19.5,7.845,15.69,0.4023076923076923,0.0869565217391304,0,Q1,Mid-Low,2023-03,2025-11,0,0,Mid-Recent,0,0,1,0.30929487179487175
56,Female,5,89,0,Organic,high,9,319.19,26.044736842105262,0.1052631578947368,77.36,14.420000000000002,1.5516666666666674,9.310000000000004,0.107418945425176,0.0789473684210526,0,Q4,Mid-Low,2025-08,2025-12,1,1,Inactive,1,1,0,0.5774572649572649
46,Other,2,31,0,Referral,low,6,71.36,27.0,0.2592592592592592,53.81,15.57,2.415,9.66,0.1521978887663463,0.1481481481481481,1,Q1,High,2025-04,2025-12,1,1,Inactive,0,0,0,0.3611111111111111
56,Female,3,12,0,Ads,medium,3,93.04,23.55172413793104,0.1034482758620689,38.12,22.5,3.4400000000000004,6.880000000000001,0.1528888888888889,0.0689655172413793,0,Q2,Mid-Low,2023-02,2025-11,0,0,Mid-Recent,0,0,1,0.20993589743589744
23,Female,8,12,1,Referral,low,5,143.6,25.96949152542373,0.2711864406779661,104.38,14.848888888888888,3.261111111111111,29.35,0.2194720705899947,0.1525423728813559,1,Q3,High,2025-01,2025-12,0,0,Mid-Recent,0,0,1,0.5742521367521367
34,Other,10,8,0,Ads,high,13,286.65,26.036619718309858,0.1267605633802817,40.24,15.0675,5.0075,20.03,0.3323378131740501,0.056338028169014,0,Q4,Low,2025-06,2025-12,0,0,Mid-Recent,1,0,1,0.5074786324786325
38,Other,2,17,0,Partnership,high,7,301.12,26.694366197183097,0.1971830985915492,91.51,16.714285714285715,3.714285714285714,26.0,0.2212577652965704,0.0985915492957746,1,Q4,Mid-High,2023-12,2025-12,0,0,Mid-Inactive,1,0,0,0.5977564102564104
40,Other,3,21,0,Referral,medium,2,86.42,25.64333333333333,0.1333333333333333,24.01,12.015,0.5499999999999998,1.0999999999999996,0.0438072481083233,0.0666666666666666,0,Q1,Mid-Low,2023-02,2025-12,1,0,Mid-Inactive,0,0,0,0.49893162393162394
27,Other,3,18,0,Referral,low,7,92.1,27.237142857142857,0.1428571428571428,74.15,16.444,2.084,10.42,0.1232115407354853,0.1428571428571428,1,Q2,High,2024-05,2025-12,0,0,Mid-Inactive,0,0,0,0.49946581196581197
22,Other,1,6,0,Ads,medium,3,152.18,21.692682926829267,0.0975609756097561,21.17,30.0,8.829999999999998,8.829999999999998,0.2943333333333333,0.024390243902439,0,Q3,Low,2025-06,2025-12,0,0,Recent,0,0,1,0.5251068376068375
52,Other,0,45,0,Ads,medium,1,107.73,25.11,0.2333333333333333,44.08,15.7,4.68,18.72,0.2980891719745223,0.1333333333333333,1,Q2,High,2025-02,2025-12,1,1,Inactive,0,0,0,0.25587606837606836
36,Male,4,6,1,Ads,high,7,271.61,26.85967741935484,0.1129032258064516,40.33,15.82,5.7375,22.95,0.3626738305941845,0.064516129032258,0,Q4,Mid-Low,2024-04,2025-12,0,0,Recent,1,0,1,0.594017094017094
46,Male,7,7,0,Organic,medium,6,149.03,25.93653846153846,0.1346153846153846,83.83,21.32,0.7699999999999991,3.0799999999999965,0.0354389598435162,0.0769230769230769,0,Q3,Mid-Low,2023-09,2025-12,0,0,Recent,0,0,1,0.6137820512820512
37,Female,0,28,0,Organic,medium,2,86.63,24.65714285714285,0.2142857142857142,69.51,17.248,3.346,16.73,0.1939935064935064,0.1785714285714285,1,Q1,High,2023-09,2025-11,1,0,Inactive,0,0,0,0.37232905982905984
57,Other,6,31,0,Referral,low,4,142.74,24.89444444444444,0.1481481481481481,42.01,12.28,3.8779999999999992,19.39,0.3157980456026059,0.0925925925925925,1,Q3,Mid-High,2025-10,2025-12,1,1,Inactive,0,0,0,0.35149572649572647
38,Female,3,80,1,Organic,low,4,108.0,24.302777777777777,0.1944444444444444,45.49,14.13,2.7575,11.03,0.1951521585279547,0.1111111111111111,1,Q2,Mid-High,2024-07,2025-12,1,1,Inactive,0,0,0,0.4412393162393162
67,Male,3,7,0,Organic,medium,6,74.06,24.585714285714285,0.1785714285714285,36.04,18.5,0.7850000000000001,1.5700000000000005,0.0417442169635735,0.0714285714285714,0,Q1,Mid-Low,2023-12,2025-11,0,0,Recent,0,0,1,0.43482905982905984
20,Female,1,9,0,Partnership,low,13,136.8,25.76833333333333,0.1166666666666666,38.07,13.07,3.5524999999999998,14.209999999999996,0.271805661820964,0.0666666666666666,0,Q3,Mid-Low,2023-02,2025-12,0,0,Mid-Recent,0,0,1,0.641025641025641
23,Male,7,4,0,Partnership,high,8,231.98,28.22258064516129,0.1612903225806451,80.15,11.2825,1.30375,10.43,0.115146831530139,0.1290322580645161,1,Q4,High,2023-04,2025-12,0,0,Recent,1,0,1,0.6773504273504274
33,Other,0,0,0,Referral,medium,3,119.48,28.76511627906977,0.0930232558139534,24.84,12.28,0.0999999999999996,0.1999999999999993,0.0079872204472843,0.0465116279069767,0,Q2,Low,2025-09,2025-12,0,0,Recent,0,0,1,0.41559829059829057
67,Other,0,24,0,Ads,medium,5,75.1,28.985714285714288,0.1428571428571428,38.36,13.44,1.236666666666667,3.710000000000001,0.0881863560732113,0.1071428571428571,1,Q1,Mid-High,2023-07,2025-12,1,0,Mid-Inactive,0,0,0,0.3653846153846154
61,Male,0,1,0,Partnership,high,1,36.82,22.566666666666663,0.2222222222222222,19.04,12.28,2.76,5.52,0.2247557003257329,0.2222222222222222,1,Q1,High,2025-10,2025-12,0,0,Recent,0,0,1,0.11057692307692306
47,Female,5,5,0,Referral,medium,8,211.07,22.207462686567165,0.0746268656716417,5.13,8.0,2.87,2.87,0.35875,0.0149253731343283,0,Q4,Low,2024-09,2025-12,0,0,Recent,1,0,1,0.3167735042735043
62,Other,4,30,0,Ads,high,6,133.48,23.212903225806453,0.032258064516129,11.91,12.28,0.3699999999999992,0.3699999999999992,0.030130293159609,0.032258064516129,0,Q3,Low,2023-05,2025-12,1,1,Inactive,0,0,0,0.3365384615384615
20,Female,0,97,1,Partnership,medium,6,190.32,25.110169491525426,0.135593220338983,39.81,25.5,5.595000000000001,11.19,0.2194117647058824,0.0338983050847457,0,Q4,Low,2024-04,2025-12,1,1,Inactive,1,1,0,0.49786324786324787
22,Male,0,20,0,Partnership,medium,5,138.65,22.202380952380956,0.1428571428571428,52.19,14.58,1.5325000000000002,6.130000000000001,0.1051097393689986,0.0952380952380952,1,Q3,Mid-High,2023-03,2025-12,1,0,Mid-Inactive,0,0,0,0.3141025641025641
67,Other,3,11,0,Partnership,low,2,121.32,25.19545454545454,0.1818181818181818,32.1,10.3,2.2749999999999995,9.099999999999998,0.2208737864077669,0.0909090909090909,1,Q2,Mid-High,2025-01,2025-12,0,0,Mid-Recent,0,0,1,0.5101495726495726
32,Female,4,20,0,Ads,medium,6,119.99,25.614285714285717,0.119047619047619,44.15,15.926666666666668,2.276666666666667,6.83,0.1339741074931345,0.0714285714285714,0,Q2,Mid-Low,2023-11,2025-12,1,0,Mid-Inactive,0,0,0,0.4321581196581197
24,Male,4,19,0,Ads,high,2,153.42,26.81935483870968,0.1612903225806451,80.91,21.0,0.8600000000000003,3.4400000000000013,0.0407824540604623,0.1290322580645161,1,Q3,High,2025-06,2025-12,0,0,Mid-Inactive,0,0,0,0.3226495726495726
41,Other,5,3,0,Referral,low,6,102.25,23.772093023255817,0.1395348837209302,64.09,16.084,3.3040000000000007,16.520000000000003,0.204937352685771,0.1162790697674418,1,Q2,Mid-High,2025-08,2025-12,0,0,Recent,0,0,1,0.4919871794871795
24,Female,1,31,0,Referral,medium,7,121.32,23.365116279069767,0.2093023255813953,28.49,17.14,2.8950000000000005,5.790000000000001,0.1689031505250875,0.0465116279069767,0,Q2,Low,2025-05,2025-12,1,1,Inactive,0,0,0,0.5267094017094017
62,Female,4,19,0,Referral,medium,3,84.05,26.87307692307693,0.2307692307692307,55.45,14.6725,1.1549999999999998,4.619999999999999,0.0769102713500915,0.1538461538461538,1,Q1,High,2023-10,2025-11,0,0,Mid-Inactive,0,0,0,0.16933760683760685
48,Female,8,89,0,Ads,medium,2,136.25,23.238636363636363,0.1136363636363636,54.64,17.7575,4.1175,16.47,0.2316129939530305,0.0909090909090909,1,Q3,Mid-High,2025-03,2025-12,1,1,Inactive,0,0,0,0.4198717948717949
23,Other,5,25,0,Ads,medium,7,263.4,24.68875,0.2,115.6,12.452727272727271,1.971818181818182,21.69,0.1579867433899046,0.1375,1,Q4,High,2024-07,2025-12,1,0,Mid-Inactive,1,1,0,0.670940170940171
41,Other,5,14,0,Partnership,medium,9,78.46000000000001,22.76875,0.09375,8.49,16.0,7.51,7.51,0.469375,0.03125,0,Q1,Low,2025-09,2025-12,0,0,Mid-Recent,0,0,1,0.3408119658119658
55,Female,2,6,1,Referral,medium,5,84.24,27.074074074074076,0.2222222222222222,14.73,4.935,1.3175,5.27,0.2634999999999999,0.1481481481481481,1,Q1,High,2024-10,2025-09,0,0,Recent,0,0,1,0.45138888888888884
37,Male,3,76,1,Referral,medium,3,158.47,25.18139534883721,0.0930232558139534,33.57,10.9975,2.605,10.42,0.2368720163673562,0.0930232558139534,1,Q3,Mid-High,2024-04,2025-10,1,1,Inactive,0,0,0,0.3947649572649572
68,Male,2,106,0,Organic,medium,5,81.67,26.25,0.2666666666666666,87.21000000000001,18.576666666666668,4.409999999999999,26.46,0.2327790973871733,0.2,1,Q1,High,2023-04,2025-10,1,1,Inactive,0,0,0,0.5267094017094017
38,Male,7,16,0,Ads,medium,4,214.55,27.287096774193547,0.3225806451612903,111.53,13.916,2.7629999999999995,27.629999999999995,0.1985484334578901,0.1612903225806451,1,Q4,High,2025-08,2025-12,0,0,Mid-Inactive,1,0,0,0.3717948717948718
48,Female,2,18,0,Referral,low,4,129.13,25.702222222222225,0.1111111111111111,31.15,13.666666666666666,3.41,10.23,0.2472208796520058,0.0666666666666666,0,Q3,Mid-Low,2024-05,2025-12,0,0,Mid-Inactive,0,0,0,0.5213675213675213
58,Other,4,2,0,Ads,medium,3,91.57,22.259375,0.09375,22.81,18.0,6.595000000000001,13.19,0.3663888888888889,0.0625,0,Q2,Mid-Low,2024-06,2025-11,0,0,Recent,0,0,1,0.44497863247863245
66,Male,0,9,0,Referral,medium,2,187.78,25.27,0.18,45.120000000000005,14.0,2.72,10.88,0.1942857142857142,0.08,0,Q4,Mid-Low,2023-07,2025-12,0,0,Mid-Recent,1,0,1,0.4246794871794871
58,Female,2,10,0,Organic,low,2,109.98,22.3925,0.175,47.2,12.232,2.7920000000000003,13.96,0.2282537606278613,0.125,1,Q2,High,2025-03,2025-12,0,0,Mid-Recent,0,0,1,0.5347222222222222
20,Female,4,10,1,Referral,low,4,120.0,24.219047619047625,0.1666666666666666,32.14,10.575,2.7525,11.01,0.2551564310544612,0.0952380952380952,1,Q2,Mid-High,2025-05,2025-12,0,0,Mid-Recent,0,0,1,0.4113247863247863
43,Female,1,31,0,Ads,medium,5,104.42,25.697222222222223,0.1111111111111111,19.59,12.62,2.825,5.65,0.223851030110935,0.0555555555555555,0,Q2,Low,2024-04,2025-10,1,1,Inactive,0,0,0,0.4620726495726496
44,Other,0,0,0,Ads,medium,2,55.95,23.37368421052632,0.2105263157894736,22.97,15.0,3.515000000000001,7.030000000000001,0.2343333333333333,0.1052631578947368,1,Q1,Mid-High,2024-02,2025-11,0,0,Recent,0,0,1,0.39636752136752135
45,Other,2,48,0,Partnership,high,4,231.06,24.816666666666663,0.0555555555555555,25.65,12.76,0.3550000000000004,0.7100000000000009,0.0269347496206373,0.037037037037037,0,Q4,Low,2024-03,2025-12,1,1,Inactive,1,1,0,0.37927350427350426
63,Male,0,10,0,Organic,high,8,254.75,26.68983050847458,0.0338983050847457,0.0,0.0,0.0,0.0,0.0,0.0,0,Q4,Low,2023-09,2025-11,0,0,Mid-Recent,1,0,1,0.36591880341880345
47,Other,9,7,1,Organic,medium,7,151.33,23.549122807017543,0.1228070175438596,65.39,10.79,0.3933333333333333,2.36,0.0348339483394833,0.1052631578947368,1,Q3,Mid-High,2024-06,2025-12,0,0,Recent,0,0,1,0.6073717948717948
50,Female,0,27,0,Ads,low,3,55.84,27.33333333333333,0.1428571428571428,18.0,14.38,5.380000000000001,10.760000000000002,0.3741307371349096,0.0952380952380952,1,Q1,Mid-High,2023-11,2025-12,1,0,Mid-Inactive,0,0,0,0.48130341880341876
62,Female,3,5,0,Referral,high,5,133.27,29.453125,0.09375,6.17,12.28,6.109999999999999,6.109999999999999,0.497557003257329,0.03125,0,Q3,Low,2025-10,2025-12,0,0,Recent,0,0,1,0.22275641025641024
35,Female,0,77,1,Organic,medium,1,100.65,23.967857142857145,0.0714285714285714,8.27,12.0,3.73,3.73,0.3108333333333333,0.0357142857142857,0,Q2,Low,2023-10,2025-11,1,1,Inactive,0,0,0,0.27510683760683763
30,Female,1,34,0,Ads,medium,1,108.25,21.53428571428572,0.2571428571428571,85.75,21.156,4.1,20.5,0.1929411764705882,0.1428571428571428,1,Q2,High,2023-01,2025-11,1,1,Inactive,0,0,0,0.31196581196581197
35,Female,3,4,1,Ads,low,2,67.38,28.34,0.12,3.07,4.76,1.69,1.69,0.3550420168067227,0.04,0,Q1,Low,2024-10,2025-12,0,0,Recent,0,0,1,0.3942307692307692
30,Other,1,15,0,Organic,medium,3,94.55,24.78125,0.28125,45.01,12.95,1.82,7.279999999999999,0.1392235609103078,0.125,1,Q2,High,2025-04,2025-12,0,0,Mid-Inactive,0,0,0,0.4310897435897436
51,Male,3,8,0,Organic,medium,5,84.42,26.33,0.0666666666666666,11.44,22.0,10.56,10.56,0.48,0.0333333333333333,0,Q1,Low,2024-08,2025-12,0,0,Mid-Recent,0,0,1,0.42254273504273504
68,Other,1,34,0,Ads,medium,5,137.79,26.297826086956523,0.1956521739130435,116.99,17.458750000000002,3.2937500000000006,26.350000000000005,0.1838286591321334,0.1739130434782608,1,Q3,High,2024-04,2025-12,1,1,Inactive,0,0,0,0.49786324786324787
43,Female,4,42,0,Partnership,medium,6,150.18,23.545454545454547,0.1818181818181818,48.98,13.808000000000002,4.106,20.53,0.2953531865918572,0.1136363636363636,1,Q3,Mid-High,2025-01,2025-12,1,1,Inactive,0,0,0,0.2879273504273504
56,Male,3,32,0,Referral,medium,2,80.93,24.604347826086958,0.1739130434782608,30.56,14.0,3.813333333333333,11.44,0.2723809523809524,0.1304347826086956,1,Q1,High,2024-05,2025-11,1,1,Inactive,0,0,0,0.3787393162393162
18,Male,4,9,0,Organic,low,2,111.28,25.855,0.075,12.64,10.88,4.56,9.12,0.4191176470588235,0.05,0,Q2,Low,2024-01,2025-12,0,0,Mid-Recent,0,0,1,0.41666666666666663
55,Female,3,9,0,Ads,medium,0,71.38,26.00909090909091,0.1363636363636363,16.78,14.38,5.99,11.98,0.4165507649513212,0.0909090909090909,1,Q1,Mid-High,2023-03,2025-11,0,0,Mid-Recent,0,0,1,0.2564102564102564
58,Female,0,11,0,Partnership,low,4,110.84,23.92439024390244,0.0975609756097561,24.61,11.153333333333334,2.9500000000000006,8.850000000000001,0.2644949193066348,0.073170731707317,0,Q2,Mid-Low,2024-11,2025-12,0,0,Mid-Recent,0,0,1,0.39316239316239315
25,Male,0,27,1,Referral,medium,7,121.36,23.720454545454547,0.1818181818181818,44.84,15.9825,4.7725,19.09,0.2986078523384952,0.0909090909090909,1,Q2,Mid-High,2023-05,2025-11,1,0,Mid-Inactive,0,0,0,0.3087606837606838
22,Female,3,18,0,Organic,high,5,228.39,24.801666666666662,0.1166666666666666,73.24000000000001,18.04,3.444,17.22,0.1903603802785761,0.0833333333333333,0,Q4,Mid-Low,2024-07,2025-12,0,0,Mid-Inactive,1,0,0,0.4396367521367522
31,Male,2,13,0,Referral,low,7,51.49,22.02857142857143,0.0476190476190476,15.1,19.0,3.9,3.9,0.2052631578947368,0.0476190476190476,0,Q1,Low,2024-05,2025-10,0,0,Mid-Recent,0,0,1,0.4326923076923077
